"cell_id_3km","survey_id","Landscape","source","cams_included_count","year","Avg_altitude_3km","Avg_human_footprint_3km","Avg_FLLI_3km","Avg_OP_percent_3km","Avg_human_population_3km","Avg_hunting_accessibility_3km","Avg_nighttime_Lights_3km","Avg_protected_areas_3km","Avg_degraded_percent_3km","Avg_forest_percent_3km","Avg_forest_cover_3km","Avg_ecoregion_intactness_3km"
"Laos_NNTPA_189_2007_a","Nakai_Nam_Theun_PA_2007_a_Saypanya","Laos_Nakai_Nam_Theun_PA","Saypanya",1,"2007",1113.21643066406,3,8.45158881578947,0,0,5713.58627319336,0.24745635585143,40.7079646017699,0.99403578528827,99.0059642147117,74.6265182495117,225.083333333333
"Laos_NNTPA_164_2007_a","Nakai_Nam_Theun_PA_2007_a_Saypanya","Laos_Nakai_Nam_Theun_PA","Saypanya",1,"2007",838.512756347656,6.92857142857143,8.33416242038217,0,21.892886706761,35160.3866613052,0.293958500479207,82.1428571428571,5.44354838709677,94.5564516129032,72.5553894042969,96.7391304347826
"Laos_NNTPA_163_2007_a","Nakai_Nam_Theun_PA_2007_a_Saypanya","Laos_Nakai_Nam_Theun_PA","Saypanya",1,"2007",1013.21343994141,6.07142857142857,8.09702229299363,0,3.77426959728373,18298.7141409209,0.261455069711575,45.1327433628319,9.7609561752988,90.2390438247012,73.0857620239258,119.227272727273
"Laos_NNTPA_219_2007_a","Nakai_Nam_Theun_PA_2007_a_Saypanya","Laos_Nakai_Nam_Theun_PA","Saypanya",1,"2007",923.593017578125,6.59375,8.98595253164557,0,55.6320316314697,27412.3627929688,0.303233436337023,91.0714285714286,0,100,74.9480514526367,101.772727272727
"Laos_NNTPA_218_2007_a","Nakai_Nam_Theun_PA_2007_a_Saypanya","Laos_Nakai_Nam_Theun_PA","Saypanya",1,"2007",1199.58032226562,3.48148148148148,9.55602215189873,0,12.5084293569837,5165.38463637408,0.251902243335738,96.5217391304348,0,100,76.7731246948242,194.285714285714
"Laos_NNTPA_247_2007_a","Nakai_Nam_Theun_PA_2007_a_Saypanya","Laos_Nakai_Nam_Theun_PA","Saypanya",1,"2007",871.596618652344,7.37037037037037,8.77501286173634,0,27.9341503072668,34076.806388855,0.362989729298995,84.8214285714286,0,100,73.3564300537109,92.4347826086957
"P_Malaysia_MPFR_23_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",123.301261901855,8.06896551724138,2.78522513089005,38.2470119521912,1.93006837368011,2989.49554634094,0.551518686459615,55.1724137931034,50.597609561753,49.402390438247,64.055793762207,30.7826086956522
"P_Malaysia_MPFR_37_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",153.259002685547,6.72413793103448,3.69966527196653,21.5139442231076,0.262314064162118,2304.80703163147,0.515991146289385,54.7826086956522,29.6812749003984,70.3187250996016,65.9180755615234,37.4583333333333
"P_Malaysia_MPFR_44_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",2,"2017",199.914505004882,5.8867816091954,4.282711003861,11.1399333085154,5.87932307966825,1790.49348640442,0.593067276431439,48.5157421289355,19.1987517128306,80.8012482871694,68.5801620483398,44.3922101449275
"P_Malaysia_MPFR_30_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",121.654304504395,7.53846153846154,2.92644329896907,34.2741935483871,59.0044159208025,2448.62180519104,0.847386375986613,56.5217391304348,47.1774193548387,52.8225806451613,65.0270767211914,34.5217391304348
"P_Malaysia_MPFR_52_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",221.471939086914,7.11538461538461,4.76663385826772,18.3467741935484,12.3576275860822,1748.449656767,0.613440092283351,26.5486725663717,27.2177419354839,72.7822580645161,67.645263671875,40.7083333333333
"P_Malaysia_MPFR_73_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",2,"2017",230.872436523438,12.7678571428571,4.48545202871411,25.8742724376632,22.6265447440916,6957.31971879439,0.703093894711503,1.77386219974716,56.544867342132,43.455132657868,53.3161296844482,22.3795289855072
"P_Malaysia_MPFR_67_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",228.761810302734,12.2413793103448,4.05427472527473,15.5378486055777,16.2484383265177,7929.23928294462,0.617419328879226,5.35714285714286,58.7649402390438,41.2350597609562,49.902904510498,24.5909090909091
"P_Malaysia_MPFR_59_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",257.958465576172,10.1071428571429,4.55341095890411,22.8628230616302,13.3615729014079,1847.88808001894,0.495404604306588,4.42477876106195,41.5506958250497,58.4493041749503,61.3956985473633,30.9166666666667
"P_Malaysia_MPFR_68_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",252.327133178711,7.20689655172414,3.49517916666667,1.59362549800797,11.7870305817703,2522.80838012695,0.499278086287375,32.4324324324324,52.7888446215139,47.2111553784861,52.0161514282227,44.5833333333333
"P_Malaysia_MPFR_46_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",265.475372314453,6.33333333333333,4.30679802955665,14.6,0,1512.34712727865,0.430826664429445,16.9642857142857,44,56,59.0977783203125,47.3333333333333
"P_Malaysia_MPFR_54_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",299.120635986328,5.75,4.22986065573771,3.04259634888438,0.97883449281965,1475.44417190552,0.43690433867218,34.5132743362832,42.5963488843813,57.4036511156187,57.8891105651855,54.4166666666667
"P_Malaysia_MPFR_47_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",2,"2017",357.659652709961,5.2518472906404,4.75197773722627,0.59760956175299,2.82509799778755,1368.7415449173,0.444302550743232,34.7564935064935,37.2836001304165,62.7163998695836,58.8068962097168,65.0330434782609
"P_Malaysia_MPFR_56_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",249.15348815918,7.75,3.15241552511416,27.2365805168986,1.94158924542941,1511.06366729736,0.500999270945556,10.6194690265487,75.9443339960239,24.0556660039761,53.5718421936035,47.2916666666667
"P_Malaysia_MPFR_34_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",2,"2017",342.131378173828,4.76785714285714,5.39935892226149,10.8761659541391,0,1261.64576410479,0.462207556792325,3.15315315315316,37.5421038994688,62.4578961005312,61.5039558410645,73.0781818181818
"P_Malaysia_MPFR_28_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",2,"2017",275.633331298828,6.03571428571429,4.10894058766303,29.3190726979775,4.49634631125481,1393.58921545202,0.469867589402462,0,63.2686434360195,36.7313565639805,55.1279983520508,57.5090579710144
"P_Malaysia_MPFR_41_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",408.667846679688,5.03703703703704,5.50304651162791,0.199203187250996,2.15988656452724,1228.70510292053,0.445164536551912,22.8070175438596,30.4780876494024,69.5219123505976,64.0454025268555,70.5454545454545
"P_Malaysia_MPFR_20_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",283.392120361328,5.88461538461539,5.00609803921569,16.3346613545817,1.20364911215646,1489.08191636029,0.528771060113688,0,41.4342629482072,58.5657370517928,60.0315399169922,64.5416666666667
"P_Malaysia_MPFR_27_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",277.9755859375,5.81481481481481,4.87114410480349,15.7258064516129,0.42708580834525,1307.02164343632,0.525905111973936,0,44.758064516129,55.241935483871,58.3002281188965,64.8333333333333
"P_Malaysia_MPFR_33_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",332.700836181641,4.72413793103448,5.117375,0.99403578528827,0.329831419319942,1297.82340864702,0.468665648652957,6.03448275862069,38.5685884691849,61.4314115308151,56.0584983825684,75.96
"P_Malaysia_MPFR_19_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",251.878158569336,5.93103448275862,4.4371559139785,9.6,0.768696921212333,1401.69207045611,0.536576820921352,0,55.6,44.4,48.5895614624023,64.1666666666667
"P_Malaysia_MPFR_26_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",2,"2017",252.318389892578,5.58189655172414,4.21847748201077,8.19906745762439,1.03288823160632,1459.74481386127,0.517406719332384,0,61.9691574383828,38.0308425616172,43.9116420745849,62.998023715415
"P_Malaysia_MPFR_16_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",109.893974304199,8.89655172413793,2.526296875,51.8,76.4410144664623,2432.68297083238,0.98210685519558,38.0530973451327,65.6,34.4,63.5057792663574,28.0909090909091
"P_Malaysia_MPFR_15_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",118.050201416016,9.71428571428571,2.42133088235294,46,2.15998543633355,4014.82533836365,0.621294738491997,37.3913043478261,64,36,58.9168472290039,24
"P_Malaysia_MPFR_72_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",237.396728515625,11.3333333333333,4.82866494845361,25.2988047808765,9.18035365002496,5945.37157854353,0.609845837183071,3.57142857142857,53.5856573705179,46.4143426294821,55.5885162353516,21.9047619047619
"P_Malaysia_MPFR_58_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",266.651519775391,7.5,4.84954416961131,2.78884462151394,0,1487.21320724487,0.508833213632268,28.1818181818182,27.2908366533865,72.7091633466136,63.5283699035645,36.2608695652174
"P_Malaysia_MPFR_65_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",267.529998779297,6.82758620689655,4.73602281368821,11.3095238095238,0.20260116259257,1509.40680470186,0.500144787189615,34.7826086956522,30.1587301587302,69.8412698412698,66.7323837280273,35.7083333333333
"P_Malaysia_MPFR_51_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",219.883026123047,6.17857142857143,4.61021568627451,17.7290836653386,0,1648.40471155503,0.50109881572141,43.2432432432432,23.1075697211155,76.8924302788845,67.6548385620117,39.3333333333333
"P_Malaysia_MPFR_85_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",227.940185546875,12.2413793103448,3.25458757062147,15.7258064516129,47.7886418474132,8466.74866485596,0.829747274288764,18.018018018018,68.3467741935484,31.6532258064516,48.3296928405762,19.4090909090909
"P_Malaysia_MPFR_71_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",259.420806884766,9.39285714285714,3.77657142857143,18.1274900398406,12.7617361810472,4440.74422200521,0.647966990190925,18.5840707964602,54.7808764940239,45.2191235059761,60.0190582275391,27.2272727272727
"P_Malaysia_MPFR_57_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",253.904739379883,7.6551724137931,4.44002325581395,29.6,0.217072674206325,1376.39014816284,0.540200212984595,25.6637168141593,43.8,56.2,67.1966781616211,28.2083333333333
"P_Malaysia_MPFR_29_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",120.43586730957,9.42857142857143,2.79005384615385,52.0874751491054,9.01614171061023,5082.95127677917,0.906382281963642,36.036036036036,64.4135188866799,35.5864811133201,59.9302253723145,22.0909090909091
"P_Malaysia_MPFR_78_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",194.016983032227,12.3103448275862,2.69644680851064,14.1393442622951,70.1373491923014,8445.15346087831,1.21918583232345,14.5454545454545,75,25,45.1262969970703,17.2727272727273
"P_Malaysia_MPFR_64_2017_a","Pasoh_FR_2017_a_Onuma","P_Malaysia_Pasoh_FR","Onuma",1,"2017",218.202423095703,10.2068965517241,3.2810987654321,32.8629032258064,49.0926834344864,2663.14295913234,0.747360046551778,16.3636363636364,66.5322580645161,33.4677419354839,57.6401519775391,21.7272727272727
"Sarawak_KFMU_47_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",4,"2017",354.985809326172,2,5.88124137981686,0,0,199.352803730603,-0.286561134166894,0,4.04755872592714,95.9524412740729,71.9746570587158,431.608480848861
"Sarawak_KFMU_12_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",3,"2017",347.531168619792,2,4.8585772678753,0,0,427.226758589486,-0.721860761998105,0,7.63680225375592,92.3631977462441,73.3390096028646,421.877826086957
"Sarawak_KFMU_21_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",1,"2017",359.244873046875,2,5.50020253164557,0,0,416.42922742439,-0.467840491454731,0,2.79441117764471,97.2055888223553,73.8547439575195,426.772727272727
"Sarawak_KFMU_17_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",3,"2017",363.411814371745,2,5.28371908514345,0,0,474.306241619694,-0.74511655454085,0,2.99331186130661,97.0066881386934,73.708989461263,425.136363636364
"Sarawak_KFMU_8_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",2,"2017",329.319046020508,2,4.68360279722414,0,0,267.355420971087,-0.73874977927101,0,7.49357254638945,92.5064274536105,72.9981803894043,416.144927536231
"Sarawak_KFMU_11_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",3,"2017",344.308603922526,2,5.50568681318066,0,0,438.547920474819,-0.259835515773357,0,3.52244355909695,96.4775564409031,73.8409703572591,424.833333333333
"Sarawak_KFMU_27_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",2,"2017",406.023864746094,2,5.20064069720715,0,0,460.442396549617,-0.858169005328198,0,4.38485578643509,95.6151442135649,72.5833854675293,428.690705128205
"Sarawak_KFMU_31_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",2,"2017",376.43928527832,2,5.197,0,0,391.322763731986,-0.558795531896444,0,3.29105367793241,96.7089463220676,73.0903205871582,430.458333333333
"Sarawak_KFMU_46_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",1,"2017",406.313598632812,2,6.24049050632911,0,0,134.300366719564,-0.0703053115652158,0,1.79282868525896,98.207171314741,73.0522232055664,433.130434782609
"Sarawak_KFMU_41_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",1,"2017",410.517883300781,2,5.72544694533762,0,0,133.34864506577,-0.148944410203977,0,1.39442231075697,98.605577689243,73.1445999145508,432.269230769231
"Sarawak_KFMU_22_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",3,"2017",409.513946533203,2,4.62594133942654,0,0,484.163022462768,-1.01590230717339,0,6.02090569782307,93.9790943021769,72.5756479899089,426.252799736495
"Sarawak_KFMU_16_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",1,"2017",356.568328857422,2,5.93316560509554,0,0,392.540568113327,-0.245348367185993,0,2.39520958083832,97.6047904191617,73.8941879272461,427.454545454545
"Sarawak_KFMU_26_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",1,"2017",372.753631591797,2,6.29451111111111,0,0,317.19513297081,-0.254480029456317,0,0.596421471172962,99.403578528827,73.8080673217773,430.291666666667
"Sarawak_KFMU_25_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",1,"2017",381.698547363281,2,4.41946325878594,0,0,376.877326098355,-0.767842289031917,0,27.1825396825397,72.8174603174603,67.2121276855469,391.25
"Sarawak_KFMU_45_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",1,"2017",283.1181640625,2,3.06726666666667,0,0,599.259310781956,-0.244725582838962,0,19.8019801980198,80.1980198019802,68.4345703125,398.666666666667
"Sarawak_KFMU_40_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",3,"2017",290.359639485677,2,2.18367429406037,0,0,618.583069468741,-0.598595852934704,0,19.0164160391037,80.9835839608963,68.6398111979167,406.680555555555
"Sarawak_KFMU_33_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",1,"2017",306.683227539062,2,2.43650158730159,0,0,480.713085847742,-0.394183331592516,0,12.4,87.6,69.704231262207,421.25
"Sarawak_KFMU_35_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",2,"2017",318.583923339844,2,3.53998670661973,0,0,553.822040498256,-0.494616041505434,0,23.7284294234593,76.2715705765408,67.859619140625,397.036561264822
"Sarawak_KFMU_30_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",3,"2017",341.354085286458,2,3.30169011965363,0,0,573.558466767563,-1.03264841480032,0,17.9946879150066,82.0053120849934,67.9083989461263,403.265151515152
"Sarawak_KFMU_34_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",2,"2017",302.538604736328,2,2.27107067510549,0,0,629.926548098073,-0.871519950472794,0,12.7363310178768,87.2636689821232,68.4365463256836,410.930253623188
"Sarawak_KFMU_29_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",1,"2017",333.1982421875,2,2.81605431309904,0,0,533.553105441007,-0.835500877915007,0,14.1129032258065,85.8870967741936,69.4697875976562,414.95652173913
"Sarawak_KFMU_14_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",2,"2017",435.092758178711,2.74137931034483,4.73798150649036,0,0,349.12821162516,-1.41234683535739,0,12.5321295463308,87.4678704536692,69.1162567138672,384.877976190476
"Sarawak_KFMU_19_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",3,"2017",375.647064208985,2.40804597701149,3.71853116682779,0,0,430.880482442451,-1.13728238719811,0,8.64952326422851,91.3504767357715,70.1399383544922,395.878888888889
"Sarawak_KFMU_20_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",3,"2017",406.730875651042,2.08045977011494,4.54595801280747,0,0,397.616212623855,-1.38126683465311,0,18.3916848646888,81.6083151353112,68.1829172770182,400.137790953008
"Sarawak_KFMU_24_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",2,"2017",361.797378540039,2,3.40151318396894,0,0,524.463914083712,-1.2004433739366,0,13.8456685039463,86.1543314960537,69.0381927490234,409.214015151516
"Sarawak_KFMU_50_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",1,"2017",249.87353515625,2,1.4789746835443,0,0,554.599004456491,-0.106227923471194,0,23.8568588469185,76.1431411530815,67.7361907958984,409.565217391304
"Sarawak_KFMU_15_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",1,"2017",436.589141845703,2.24137931034483,5.62658280254777,0,0,238.654666185379,-1.39413197372706,0,24.5934959349593,75.4065040650406,67.8718032836914,394.708333333333
"Sarawak_KFMU_39_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",1,"2017",295.827728271484,2,2.40833227848101,0,0,450.609485387802,-0.337076877516911,0,13.2264529058116,86.7735470941884,69.4482650756836,421.521739130435
"Sarawak_KFMU_10_2017_b","Kapit_FMU_2017_b_Jaysilan","Sarawak_Kapit_FMU","Jaysilan",1,"2017",455.861053466797,2.72413793103448,5.40915555555556,0,0,275.167078191584,-1.48746739934992,0,16.7330677290837,83.2669322709163,68.768684387207,387
